#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:53:56       1    407     69     65    100     50      0      0      0      0   1215   1395      3      0 
 20250128    04:53:56       2    272     76     70    100     50      0      0      0      0   1215   1320      3      0 
 20250128    04:53:56       3    372     62     58    100     50      0      0      0      0   1215   1365      3      0 
 20250128    04:53:57       0    366     62     62    100     52      0      0      0      0   1215   1380      8      1 
 20250128    04:53:57       1    443     69     65    100     49      0      0      0      0   1215   1365      3      0 
 20250128    04:53:57       2    271     77     70    100     50      0      0      0      0   1215   1365      3      0 
 20250128    04:53:57       3    373     61     57    100     50      0      0      0      0   1215   1380      5      0 
 20250128    04:53:59       0    332     61     62    100     52      0      0      0      0   1215   1395      9      1 
 20250128    04:53:59       1    411     70     66    100     43      0      0      0      0   1215   1350      2      5 
 20250128    04:53:59       2    450     77     70    100     49      0      0      0      0   1215   1335      0      0 
 20250128    04:53:59       3    371     62     58    100     44      0      0      0      0   1215   1380      5      0 
 20250128    04:54:00       0    205     62     61    100     49      0      0      0      0   1215   1395      4      0 
 20250128    04:54:00       1    227     69     67    100     46      0      0      0      0   1215   1350      2      5 
 20250128    04:54:00       2    291     77     70    100     49      0      0      0      0   1215   1350      2      0 
 20250128    04:54:00       3    368     62     59    100     43      0      0      0      0   1215   1350      1      0 
 20250128    04:54:01       0    392     62     62    100     49      0      0      0      0   1215   1395      3      0 
 20250128    04:54:01       1    391     70     66    100     43      0      0      0      0   1215   1395      3      0 
 20250128    04:54:01       2    438     78     70    100     51      0      0      0      0   1215   1335      4      0 
 20250128    04:54:01       3    379     62     58    100     44      0      0      0      0   1215   1380      4      0 
 20250128    04:54:02       0    356     63     62    100     49      0      0      0      0   1215   1380      9      1 
 20250128    04:54:02       1    326     70     66    100     48      0      0      0      0   1215   1365      0     15 
 20250128    04:54:02       2    387     77     70    100     43      0      0      0      0   1215   1335      3      0 
 20250128    04:54:02       3    370     60     59    100     44      0      0      0      0   1215   1410      5      0 
 20250128    04:54:03       0    372     63     61    100     49      0      0      0      0   1215   1395      6      0 
 20250128    04:54:03       1    445     71     67    100     51      0      0      0      0   1215   1335      2      5 
 20250128    04:54:03       2    450     77     71    100     49      0      0      0      0   1215   1275      2      0 
 20250128    04:54:03       3    431     63     59    100     50      0      0      0      0   1215   1380      0      0 
 20250128    04:54:05       0    349     63     61    100     42      0      0      0      0   1215   1380     11      0 
 20250128    04:54:05       1    235     71     67    100     48      0      0      0      0   1215   1365      3      0 
 20250128    04:54:05       2    406     77     70    100     51      0      0      0      0   1215   1380      4      0 
 20250128    04:54:05       3    436     61     59    100     48      0      0      0      0   1215   1365      4      0 
 20250128    04:54:06       0    260     63     63    100     48      0      0      0      0   1215   1320      9      1 
 20250128    04:54:06       1    411     72     67    100     48      0      0      0      0   1215   1335      2      5 
 20250128    04:54:06       2    380     77     71    100     51      0      0      0      0   1215   1335      0      0 
 20250128    04:54:06       3    198     62     59    100     49      0      0      0      0   1215   1395      5      0 
 20250128    04:54:07       0    365     60     59    100     51      0      0      0      0   1215   1395      4      0 
 20250128    04:54:07       1    367     73     67    100     48      0      0      0      0   1215   1395      3      5 
 20250128    04:54:07       2    429     78     70    100     48      0      0      0      0   1215   1305      2      0 
 20250128    04:54:07       3    329     62     60    100     48      0      0      0      0   1215   1395      2      0 
 20250128    04:54:08       0    360     62     62    100     47      0      0      0      0   1215   1335      6      1 
 20250128    04:54:08       1    361     73     67    100     41      0      0      0      0   1215   1365      2      0 
 20250128    04:54:08       2    389     76     71    100     48      0      0      0      0   1215   1350      3      0 
 20250128    04:54:08       3    376     63     58    100     43      0      0      0      0   1215   1410      5      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:54:09       0    370     63     63    100     48      0      0      0      0   1215   1335      7      1 
 20250128    04:54:09       1    352     72     69    100     42      0      0      0      0   1215   1335      2      5 
 20250128    04:54:09       2    461     78     71    100     42      0      0      0      0   1215   1290      2      0 
 20250128    04:54:09       3    367     63     59    100     45      0      0      0      0   1215   1380      0      0 
 20250128    04:54:10       0    357     63     62    100     48      0      0      0      0   1215   1395      3      0 
 20250128    04:54:10       1    366     72     67    100     48      0      0      0      0   1215   1365      4      0 
 20250128    04:54:10       2    261     75     70    100     48      0      0      0      0   1215   1320      4      0 
 20250128    04:54:10       3    323     63     58    100     46      0      0      0      0   1215   1395      3      0 
 20250128    04:54:12       0    382     63     63    100     48      0      0      0      0   1215   1380      8      0 
 20250128    04:54:12       1    349     74     70    100     51      0      0      0      0   1215   1335      0     16 
 20250128    04:54:12       2    452     77     71    100     48      0      0      0      0   1215   1350      2      0 
 20250128    04:54:12       3    391     62     60    100     52      0      0      0      0   1215   1395      4      0 
 20250128    04:54:13       0    380     63     61    100     42      0      0      0      0   1215   1395      5      0 
 20250128    04:54:13       1    327     75     69    100     48      0      0      0      0   1215   1335      3      5 
 20250128    04:54:13       2    439     78     71    100     50      0      0      0      0   1215   1290      2      0 
 20250128    04:54:13       3    355     62     60    100     48      0      0      0      0   1215   1350      3      0 
 20250128    04:54:14       0    339     62     63    100     53      0      0      0      0   1215   1335      7      0 
 20250128    04:54:14       1    376     75     69    100     43      0      0      0      0   1215   1320      0     15 
 20250128    04:54:14       2    389     77     71    100     50      0      0      0      0   1215   1350      4      0 
 20250128    04:54:14       3    335     63     59    100     47      0      0      0      0   1215   1395      4      0 
 20250128    04:54:15       0    391     63     62    100     48      0      0      0      0   1215   1410      4      0 
 20250128    04:54:15       1    365     76     69    100     50      0      0      0      0   1215   1395      5      1 
 20250128    04:54:15       2    445     77     70    100     42      0      0      0      0   1215   1335      3      0 
 20250128    04:54:15       3    322     61     59    100     52      0      0      0      0   1215   1380      2      0 
 20250128    04:54:16       0    449     63     62    100     41      0      0      0      0   1215   1305      9      1 
 20250128    04:54:16       1    421     76     70    100     48      0      0      0      0   1215   1365      0     16 
 20250128    04:54:16       2    415     78     71    100     51      0      0      0      0   1215   1335      3      0 
 20250128    04:54:16       3    349     59     57    100     47      0      0      0      0   1215   1395      5      0 
 20250128    04:54:17       0    376     63     61    100     51      0      0      0      0   1215   1395      4      0 
 20250128    04:54:17       1    371     73     69    100     47      0      0      0      0   1215   1320      4      4 
 20250128    04:54:17       2    352     78     71    100     46      0      0      0      0   1215   1290      2      0 
 20250128    04:54:17       3    284     64     59    100     42      0      0      0      0   1215   1350      3      0 
 20250128    04:54:19       0    466     61     63    100     49      0      0      0      0   1215   1365      8      0 
 20250128    04:54:19       1    452     76     71    100     41      0      0      0      0   1215   1350      0      0 
 20250128    04:54:19       2    388     77     71    100     46      0      0      0      0   1215   1320      3      0 
 20250128    04:54:19       3    345     63     59    100     42      0      0      0      0   1215   1395      4      0 
 20250128    04:54:20       0    351     62     60    100     49      0      0      0      0   1215   1410      5      0 
 20250128    04:54:20       1    381     72     69    100     50      0      0      0      0   1215   1335      4      0 
 20250128    04:54:20       2    176     75     70    100     48      0      0      0      0   1215   1335      3      0 
 20250128    04:54:20       3    444     61     59    100     51      0      0      0      0   1215   1410      4      0 
 20250128    04:54:21       0    454     63     62    100     48      0      0      0      0   1215   1305      7      1 
 20250128    04:54:21       1    293     77     71    100     48      0      0      0      0   1215   1320      2      5 
 20250128    04:54:21       2    378     78     71    100     49      0      0      0      0   1215   1320      1      0 
 20250128    04:54:21       3    385     60     57    100     49      0      0      0      0   1215   1395      4      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:54:22       0    219     62     62    100     47      0      0      0      0   1215   1395      5      0 
 20250128    04:54:22       1    211     79     70    100     40      0      0      0      0   1215   1395      5      0 
 20250128    04:54:22       2    322     78     71    100     40      0      0      0      0   1215   1305      3      0 
 20250128    04:54:22       3    436     63     58    100     40      0      0      0      0   1215   1350      4      0 
 20250128    04:54:23       0    443     61     64    100     47      0      0      0      0   1215   1350      9      1 
 20250128    04:54:23       1    373     78     72    100     47      0      0      0      0   1215   1350      1      9 
 20250128    04:54:23       2    374     77     71    100     41      0      0      0      0   1215   1335      2      0 
 20250128    04:54:23       3    445     63     59    100     53      0      0      0      0   1215   1410      5      0 
 20250128    04:54:24       0    356     60     59    100     46      0      0      0      0   1215   1395      5      0 
 20250128    04:54:24       1    363     78     71    100     47      0      0      0      0   1215   1275      5      2 
 20250128    04:54:24       2    242     78     70    100     41      0      0      0      0   1215   1290      3      0 
 20250128    04:54:24       3    431     62     60    100     50      0      0      0      0   1215   1350      3      0 
 20250128    04:54:26       0    461     62     62    100     48      0      0      0      0   1215   1365      8      1 
 20250128    04:54:26       1    435     77     73    100     48      0      0      0      0   1215   1290      2      5 
 20250128    04:54:26       2    377     77     71    100     51      0      0      0      0   1215   1335      1      0 
 20250128    04:54:26       3    391     59     57    100     43      0      0      0      0   1215   1395      4      0 
 20250128    04:54:27       0    359     62     62    100     50      0      0      0      0   1215   1395     17      0 
 20250128    04:54:27       1    382     79     72    100     48      0      0      0      0   1215   1380      3      0 
 20250128    04:54:27       2    227     77     70    100     44      0      0      0      0   1215   1395      4      0 
 20250128    04:54:27       3    462     61     57    100     50      0      0      0      0   1215   1380      4      0 
 20250128    04:54:28       0    242     62     61    100     43      0      0      0      0   1215   1350      6      0 
 20250128    04:54:28       1    362     79     74    100     49      0      0      0      0   1215   1320      2      5 
 20250128    04:54:28       2    389     77     71    100     50      0      0      0      0   1215   1335      2      0 
 20250128    04:54:28       3    355     62     59    100     49      0      0      0      0   1215   1395      0      0 
 20250128    04:54:29       0    353     61     62    100     48      0      0      0      0   1215   1380      8      0 
 20250128    04:54:29       1    397     79     72    100     27      0      0      0      0   1215   1290      0     16 
 20250128    04:54:29       2    302     75     70    100     28      0      0      0      0   1215   1305      3      0 
 20250128    04:54:29       3    200     59     56    100     27      0      0      0      0   1215   1395      5      0 
 20250128    04:54:30       0    381     59     59    100     39      0      0      0      0   1215   1395      3      0 
 20250128    04:54:30       1    174     80     73    100     48      0      0      0      0   1215   1395      4      0 
 20250128    04:54:30       2    398     77     70    100     51      0      0      0      0   1215   1380      4      0 
 20250128    04:54:30       3    414     61     57    100     48      0      0      0      0   1215   1380      3      0 
 20250128    04:54:32       0    318     61     61    100     51      0      0      0      0   1215   1350      5      1 
 20250128    04:54:32       1    460     79     75    100     47      0      0      0      0   1215   1290      2      5 
 20250128    04:54:32       2    402     76     70    100     47      0      0      0      0   1215   1320      2      0 
 20250128    04:54:32       3    356     61     58    100     41      0      0      0      0   1215   1395      0      0 
 20250128    04:54:33       0    282     61     62    100     47      0      0      0      0   1215   1395      5      1 
 20250128    04:54:33       1    437     80     72    100     40      0      0      0      0   1215   1350      3      0 
 20250128    04:54:33       2    366     75     70    100     41      0      0      0      0   1215   1365      3      0 
 20250128    04:54:33       3    237     61     58    100     52      0      0      0      0   1215   1410      5      0 
 20250128    04:54:34       0    217     61     60    100     42      0      0      0      0   1215   1410      5      0 
 20250128    04:54:34       1    216     78     73    100     50      0      0      0      0   1215   1260      2      5 
 20250128    04:54:34       2    441     76     70    100     50      0      0      0      0   1215   1290      2      0 
 20250128    04:54:34       3    345     61     59    100     44      0      0      0      0   1215   1380      2      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:54:35       0    369     61     63    100     48      0      0      0      0   1215   1365      8      0 
 20250128    04:54:35       1    437     79     73    100     48      0      0      0      0   1215   1290      0     14 
 20250128    04:54:35       2    387     76     70    100     49      0      0      0      0   1215   1335      3      0 
 20250128    04:54:35       3    380     56     55    100     47      0      0      0      0   1215   1395      7      0 
 20250128    04:54:36       0    395     61     61    100     48      0      0      0      0   1215   1410      5      0 
 20250128    04:54:36       1    385     77     72    100     48      0      0      0      0   1215   1350      4      4 
 20250128    04:54:36       2    430     76     69    100     49      0      0      0      0   1215   1335      2      0 
 20250128    04:54:36       3    264     61     59    100     51      0      0      0      0   1215   1350      4      0 
 20250128    04:54:37       0    458     61     61    100     48      0      0      0      0   1215   1395      8      0 
 20250128    04:54:37       1    411     78     73    100     50      0      0      0      0   1215   1290      0      7 
 20250128    04:54:37       2    304     76     69    100     48      0      0      0      0   1215   1380      3      0 
 20250128    04:54:37       3    389     58     56    100     48      0      0      0      0   1215   1395      4      0 
 20250128    04:54:39       0    371     61     60    100     42      0      0      0      0   1215   1395      5      0 
 20250128    04:54:39       1    359     79     75    100     48      0      0      0      0   1215   1305      3      4 
 20250128    04:54:39       2    285     76     70    100     49      0      0      0      0   1215   1290      2      0 
 20250128    04:54:39       3    354     60     57    100     48      0      0      0      0   1215   1350      3      0 
 20250128    04:54:40       0    311     60     62    100     47      0      0      0      0   1215   1395      9      0 
 20250128    04:54:40       1    429     79     73    100     41      0      0      0      0   1215   1365      0     13 
 20250128    04:54:40       2    382     75     69    100     42      0      0      0      0   1215   1335      3      0 
 20250128    04:54:40       3    365     59     56    100     41      0      0      0      0   1215   1410      5      0 
 20250128    04:54:41       0    386     61     61    100     38      0      0      0      0   1215   1410      7      2 
 20250128    04:54:41       1    368     74     70    100     50      0      0      0      0   1215   1365      3      0 
 20250128    04:54:41       2    141     69     68    100     45      0      0      0      0   1215   1395      4      0 
 20250128    04:54:41       3     99     58     58    100     49      0      0      0      0   1215   1410      5      0 
 20250128    04:54:42       0    286     60     60    100     45      0      0      0      0   1215   1410      6      0 
 20250128    04:54:42       1    433     78     73    100     40      0      0      0      0   1215   1260      2      5 
 20250128    04:54:42       2    441     75     70    100     46      0      0      0      0   1215   1335      2      0 
 20250128    04:54:42       3    368     60     57    100     40      0      0      0      0   1215   1395      2      0 
 20250128    04:54:43       0    365     61     59    100     36      0      0      0      0   1215   1350      8      1 
 20250128    04:54:43       1    451     79     73    100     46      0      0      0      0   1215   1350      2      4 
 20250128    04:54:43       2    384     74     69    100     50      0      0      0      0   1215   1335      0      0 
 20250128    04:54:43       3    371     55     55    100     44      0      0      0      0   1215   1395      5      0 
 20250128    04:54:44       0    337     57     58    100     51      0      0      0      0   1215   1395      4      0 
 20250128    04:54:44       1    369     78     71    100     49      0      0      0      0   1215   1365      3      0 
 20250128    04:54:44       2    380     74     68    100     48      0      0      0      0   1215   1335      4      0 
 20250128    04:54:44       3    439     58     56    100     41      0      0      0      0   1215   1365      3      0 
 20250128    04:54:46       0    442     60     60    100     48      0      0      0      0   1215   1380      6      1 
 20250128    04:54:46       1    411     76     73    100     41      0      0      0      0   1215   1290      2      3 
 20250128    04:54:46       2    451     74     69    100     45      0      0      0      0   1215   1350      0      0 
 20250128    04:54:46       3    354     60     57    100     46      0      0      0      0   1215   1410      3      0 
 20250128    04:54:47       0    290     59     60    100     46      0      0      0      0   1215   1350      5      1 
 20250128    04:54:47       1    355     79     73    100     49      0      0      0      0   1215   1350      2      0 
 20250128    04:54:47       2    376     71     68    100     47      0      0      0      0   1215   1365      3      0 
 20250128    04:54:47       3    159     57     55    100     47      0      0      0      0   1215   1410      5      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:54:48       0    163     58     58    100     47      0      0      0      0   1215   1380      5      0 
 20250128    04:54:48       1    318     78     75    100     47      0      0      0      0   1215   1335      2      5 
 20250128    04:54:48       2    298     73     68    100     41      0      0      0      0   1215   1290      2      0 
 20250128    04:54:48       3    372     60     56    100     41      0      0      0      0   1215   1380      0      0 
 20250128    04:54:49       0    269     60     60    100     48      0      0      0      0   1215   1395     17      0 
 20250128    04:54:49       1    335     76     72    100     49      0      0      0      0   1215   1305      3      0 
 20250128    04:54:49       2    398     71     68    100     42      0      0      0      0   1215   1350      4      0 
 20250128    04:54:49       3    146     56     55    100     49      0      0      0      0   1215   1380      4      0 
 20250128    04:54:50       0    170     58     62    100     47      0      0      0      0   1215   1395      6      1 
 20250128    04:54:50       1    388     79     72    100     45      0      0      0      0   1215   1230      2      5 
 20250128    04:54:50       2    358     74     69    100     50      0      0      0      0   1215   1335      2      0 
 20250128    04:54:50       3    377     59     56    100     47      0      0      0      0   1215   1395      0      0 
 20250128    04:54:52       0    366     59     60    100     47      0      0      0      0   1215   1395      6      0 
 20250128    04:54:52       1    340     77     73    100     50      0      0      0      0   1215   1380      3      0 
 20250128    04:54:52       2    398     75     68    100     48      0      0      0      0   1215   1380      4      0 
 20250128    04:54:52       3    173     59     56    100     47      0      0      0      0   1215   1410      3      0 
 20250128    04:54:53       0    409     59     59    100     52      0      0      0      0   1215   1320      9      1 
 20250128    04:54:53       1    352     79     73    100     50      0      0      0      0   1215   1350      2      5 
 20250128    04:54:53       2    431     74     68    100     47      0      0      0      0   1215   1335      0      0 
 20250128    04:54:53       3    381     59     56    100     42      0      0      0      0   1215   1395      4      0 
 20250128    04:54:54       0    358     59     59    100     41      0      0      0      0   1215   1335      5      2 
 20250128    04:54:54       1    359     78     71    100     40      0      0      0      0   1215   1320      3      0 
 20250128    04:54:54       2    377     70     68    100     51      0      0      0      0   1215   1395      3      0 
 20250128    04:54:54       3    437     54     54    100     46      0      0      0      0   1215   1350      4      0 
 20250128    04:54:55       0    377     57     61    100     50      0      0      0      0   1215   1410      6      1 
 20250128    04:54:55       1    458     80     72    100     39      0      0      0      0   1215   1365      2      5 
 20250128    04:54:55       2    419     73     68    100     51      0      0      0      0   1215   1350      2      0 
 20250128    04:54:55       3    364     58     56    100     46      0      0      0      0   1215   1350      0      0 
 20250128    04:54:56       0    348     58     59    100     48      0      0      0      0   1215   1395     11      0 
 20250128    04:54:56       1    328     78     73    100     50      0      0      0      0   1215   1395      3      0 
 20250128    04:54:56       2    314     73     68    100     47      0      0      0      0   1215   1395      5      0 
 20250128    04:54:56       3    455     56     57    100     47      0      0      0      0   1215   1380      4      0 
 20250128    04:54:57       0    159     59     60    100     48      0      0      0      0   1215   1350      9      1 
 20250128    04:54:57       1    420     78     73    100     47      0      0      0      0   1215   1335      2      5 
 20250128    04:54:57       2    405     73     68    100     48      0      0      0      0   1215   1365      0      0 
 20250128    04:54:57       3    368     58     55    100     40      0      0      0      0   1215   1410      4      0 
 20250128    04:54:59       0    337     58     58    100     41      0      0      0      0   1215   1395     18      0 
 20250128    04:54:59       1    262     78     72    100     43      0      0      0      0   1215   1260      3      5 
 20250128    04:54:59       2    379     71     67    100     47      0      0      0      0   1215   1320      2      0 
 20250128    04:54:59       3    410     58     56    100     52      0      0      0      0   1215   1350      3      0 
 20250128    04:55:00       0    401     58     59    100     48      0      0      0      0   1215   1335      8      0 
 20250128    04:55:00       1    293     79     73    100     47      0      0      0      0   1215   1320      0      9 
 20250128    04:55:00       2    382     72     68    100     51      0      0      0      0   1215   1365      3      0 
 20250128    04:55:00       3    362     54     55    100     48      0      0      0      0   1215   1410      5      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:55:01       0    178     58     58    100     48      0      0      0      0   1215   1410      5      0 
 20250128    04:55:01       1    307     77     72    100     48      0      0      0      0   1215   1245      3      3 
 20250128    04:55:01       2    423     71     68    100     48      0      0      0      0   1215   1320      3      0 
 20250128    04:55:01       3    418     57     55    100     42      0      0      0      0   1215   1335      3      0 
 20250128    04:55:02       0    443     58     59    100     44      0      0      0      0   1215   1380      8      0 
 20250128    04:55:02       1    358     78     73    100     47      0      0      0      0   1215   1335      0      0 
 20250128    04:55:02       2    392     72     67    100     41      0      0      0      0   1215   1350      3      0 
 20250128    04:55:02       3    389     58     54    100     52      0      0      0      0   1215   1410      5      0 
 20250128    04:55:03       0    174     55     57    100     42      0      0      0      0   1215   1410      5      0 
 20250128    04:55:03       1    193     79     75    100     39      0      0      0      0   1215   1395      2      5 
 20250128    04:55:03       2    370     70     67    100     45      0      0      0      0   1215   1305      2      0 
 20250128    04:55:03       3    342     57     56    100     52      0      0      0      0   1215   1380      3      0 
 20250128    04:55:04       0    358     57     58    100     47      0      0      0      0   1215   1380      6      1 
 20250128    04:55:04       1    355     78     71    100     49      0      0      0      0   1215   1320      3      0 
 20250128    04:55:04       2    399     69     67    100     49      0      0      0      0   1215   1365      3      0 
 20250128    04:55:04       3    197     54     53    100     47      0      0      0      0   1215   1350      5      0 
 20250128    04:55:06       0    238     56     57    100     51      0      0      0      0   1215   1350      8      1 
 20250128    04:55:06       1    340     78     73    100     48      0      0      0      0   1215   1215      2      5 
 20250128    04:55:06       2    379     72     67    100     49      0      0      0      0   1215   1320      2      0 
 20250128    04:55:06       3    289     57     54    100     42      0      0      0      0   1215   1395      0      0 
 20250128    04:55:07       0    448     58     58    100     48      0      0      0      0   1215   1410      4      0 
 20250128    04:55:07       1    378     76     71    100     51      0      0      0      0   1215   1320      4      0 
 20250128    04:55:07       2    235     72     67    100     48      0      0      0      0   1215   1350      3      0 
 20250128    04:55:07       3    387     56     53    100     49      0      0      0      0   1215   1380      3      0 
 20250128    04:55:08       0    433     57     58    100     49      0      0      0      0   1215   1365      7      0 
 20250128    04:55:08       1    303     78     72    100     47      0      0      0      0   1215   1260      1     16 
 20250128    04:55:08       2    378     72     67    100     44      0      0      0      0   1215   1350      2      0 
 20250128    04:55:08       3    382     57     55    100     52      0      0      0      0   1215   1410      4      0 
 20250128    04:55:09       0    381     58     58    100     42      0      0      0      0   1215   1410      4      0 
 20250128    04:55:09       1    350     75     71    100     45      0      0      0      0   1215   1290      4      1 
 20250128    04:55:09       2    160     72     67    100     49      0      0      0      0   1215   1350      3      0 
 20250128    04:55:09       3    385     56     54    100     49      0      0      0      0   1215   1335      3      0 
 20250128    04:55:10       0    357     57     59    100     51      0      0      0      0   1215   1380      8      0 
 20250128    04:55:10       1    307     79     72    100     47      0      0      0      0   1215   1305      0     10 
 20250128    04:55:10       2    375     72     67    100     48      0      0      0      0   1215   1335      3      0 
 20250128    04:55:10       3    374     57     54    100     49      0      0      0      0   1215   1410      4      0 
 20250128    04:55:12       0    272     52     53    100     46      0      0      0      0   1215   1395      4      0 
 20250128    04:55:12       1    129     73     69    100     47      0      0      0      0   1215   1365      5      1 
 20250128    04:55:12       2    140     71     67    100     32      0      0      0      0   1215   1335      3      0 
 20250128    04:55:12       3    409     57     55    100     47      0      0      0      0   1215   1395      2      0 
 20250128    04:55:13       0    346     56     57    100     41      0      0      0      0   1215   1320      8      0 
 20250128    04:55:13       1    387     77     72    100     46      0      0      0      0   1215   1260      0      0 
 20250128    04:55:13       2    380     71     67    100     42      0      0      0      0   1215   1365      3      0 
 20250128    04:55:13       3    373     56     54    100     47      0      0      0      0   1215   1410      3      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:55:14       0    379     56     56    100     49      0      0      0      0   1215   1410      5      0 
 20250128    04:55:14       1    295     77     74    100     46      0      0      0      0   1215   1290      2      5 
 20250128    04:55:14       2    364     70     67    100     49      0      0      0      0   1215   1320      2      0 
 20250128    04:55:14       3    347     57     54    100     50      0      0      0      0   1215   1395      2      0 
 20250128    04:55:15       0    448     57     57    100     51      0      0      0      0   1215   1395      5      2 
 20250128    04:55:15       1    384     79     72    100     46      0      0      0      0   1215   1365      3      0 
 20250128    04:55:15       2    389     70     66    100     51      0      0      0      0   1215   1365      3      0 
 20250128    04:55:15       3    166     57     55    100     48      0      0      0      0   1215   1410      5      0 
 20250128    04:55:16       0    227     57     59    100     48      0      0      0      0   1215   1410      8      1 
 20250128    04:55:16       1    404     77     74    100     51      0      0      0      0   1215   1290      2      5 
 20250128    04:55:16       2    363     70     67    100     48      0      0      0      0   1215   1305      2      0 
 20250128    04:55:16       3    370     57     54    100     48      0      0      0      0   1215   1395      0      0 
 20250128    04:55:17       0    375     57     57    100     48      0      0      0      0   1215   1395      5      0 
 20250128    04:55:17       1    362     78     72    100     49      0      0      0      0   1215   1350      4      0 
 20250128    04:55:17       2    287     70     67    100     48      0      0      0      0   1215   1275      3      0 
 20250128    04:55:17       3    426     55     55    100     42      0      0      0      0   1215   1350      4      0 
 20250128    04:55:19       0    341     55     59    100     42      0      0      0      0   1215   1350      8      0 
 20250128    04:55:19       1    373     78     73    100     48      0      0      0      0   1215   1230      2      5 
 20250128    04:55:19       2    374     71     67    100     47      0      0      0      0   1215   1365      1      0 
 20250128    04:55:19       3    379     53     52    100     48      0      0      0      0   1215   1395      4      0 
 20250128    04:55:20       0    370     55     56    100     49      0      0      0      0   1215   1380      5      0 
 20250128    04:55:20       1    333     77     72    100     45      0      0      0      0   1215   1215      3      0 
 20250128    04:55:20       2    381     71     67    100     42      0      0      0      0   1215   1320      3      0 
 20250128    04:55:20       3    432     55     55    100     50      0      0      0      0   1215   1365      4      0 
 20250128    04:55:21       0    377     51     54    100     49      0      0      0      0   1215   1410      7      0 
 20250128    04:55:21       1    401     76     70    100     50      0      0      0      0   1215   1275      4      1 
 20250128    04:55:21       2    452     70     67    100     50      0      0      0      0   1215   1320      3      0 
 20250128    04:55:21       3    435     56     53    100     46      0      0      0      0   1215   1395      4      0 
 20250128    04:55:22       0    393     54     55     73     40      0      0      0      0   1215   1380      8      1 
 20250128    04:55:22       1    442     77     72    100     49      0      0      0      0   1215   1260      2      5 
 20250128    04:55:22       2    448     70     66    100     51      0      0      0      0   1215   1335      2      0 
 20250128    04:55:22       3    311     56     53    100     46      0      0      0      0   1215   1395      0      0 
 20250128    04:55:23       0    462     56     57    100     47      0      0      0      0   1215   1395     12      0 
 20250128    04:55:23       1    394     78     72    100     46      0      0      0      0   1215   1350      3      0 
 20250128    04:55:23       2    385     71     66    100     48      0      0      0      0   1215   1350      4      0 
 20250128    04:55:23       3    206     55     54    100     41      0      0      0      0   1215   1410      4      0 
 20250128    04:55:24       0    244     57     58    100     45      0      0      0      0   1215   1380      8      0 
 20250128    04:55:24       1    294     78     73    100     42      0      0      0      0   1215   1215      2      4 
 20250128    04:55:24       2    379     71     67    100     42      0      0      0      0   1215   1335      0      0 
 20250128    04:55:24       3    382     56     54    100     51      0      0      0      0   1215   1395      4      0 
 20250128    04:55:26       0    376     57     57    100     48      0      0      0      0   1215   1410      3      0 
 20250128    04:55:26       1    375     76     70    100     43      0      0      0      0   1215   1290      4      0 
 20250128    04:55:26       2    299     67     66    100     46      0      0      0      0   1215   1305      3      0 
 20250128    04:55:26       3    406     55     52    100     48      0      0      0      0   1215   1380      3      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20250128    04:55:27       0    395     56     58    100     51      0      0      0      0   1215   1380      8      1 
 20250128    04:55:27       1    404     77     72    100     50      0      0      0      0   1215   1245      1      5 
